# filename, bb_left, bb_top, bb_right, bb_bottom, white_bg, orientation
Acura_ILX_2016_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_vtK.jpg,79,182,562,438,0
Acura_ILX_2016_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_wIq.jpg,30,94,603,441,0
Acura_ILX_2016_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_YLu.jpg,75,155,593,418,0
Acura_ILX_2016_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_yRh.jpg,75,154,580,409,0
Acura_ILX_2016_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_ZSn.jpg,67,182,618,374,0
Acura_ILX_2017_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_fnE.jpg,72,155,579,410,0
Acura_ILX_2017_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_lTU.jpg,19,139,611,332,1
Acura_ILX_2017_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_prk.jpg,60,196,577,402,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_BqL.jpg,89,210,577,438,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_Dmk.jpg,51,122,528,392,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_DpD.jpg,124,174,561,420,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_dUQ.jpg,102,193,571,436,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_dwu.jpg,105,100,530,442,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_ENK.jpg,110,132,505,389,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_HOz.jpg,29,100,614,361,1
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_qQe.jpg,139,153,521,409,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_rMu.jpg,16,138,608,335,1
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_rmv.jpg,116,87,532,445,0
Acura_ILX_2019_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_VUv.jpg,48,188,538,434,0
Acura_ILX_2020_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_CnX.jpg,125,175,562,419,0
Acura_ILX_2020_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_EJc.jpg,50,189,535,432,0
Acura_ILX_2020_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_mYm.jpg,115,88,533,446,0
Acura_ILX_2020_25_17_200_24_4_70_55_182_24_FWD_5_4_4dr_UZf.jpg,138,153,520,407,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_ARU.jpg,83,172,600,413,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_AWZ.jpg,17,124,611,354,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_AYx.jpg,95,66,550,395,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_bmG.jpg,95,63,549,422,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_bwH.jpg,102,57,532,418,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_CeP.jpg,19,125,615,355,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_cfN.jpg,75,22,556,447,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_EQi.jpg,99,103,602,423,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_giG.jpg,24,80,615,394,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_Hfd.jpg,21,52,620,413,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_HvM.jpg,73,137,575,413,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_ivy.jpg,42,29,582,448,1
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_KBL.jpg,60,115,500,366,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_nrx.jpg,72,185,586,419,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_PPd.jpg,72,140,560,350,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_QYn.jpg,60,198,569,405,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_Rwx.jpg,58,167,587,427,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_TWD.jpg,144,133,563,411,0
Acura_MDX_2011_42_18_300_37_6_78_68_191_16_AWD_7_4_SUV_WBt.jpg,55,192,596,429,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_btE.jpg,52,80,597,388,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_EJM.jpg,62,16,574,450,1
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_GnR.jpg,50,197,580,429,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_ikU.jpg,91,66,561,399,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_MEY.jpg,88,172,600,414,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_NUy.jpg,77,83,581,344,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_PNR.jpg,50,22,596,450,1
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_QzI.jpg,57,193,601,428,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_SvO.jpg,13,122,620,359,1
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_UIu.jpg,99,103,606,424,0
Acura_MDX_2012_43_18_300_37_6_78_68_191_16_AWD_7_4_SUV_Yqa.jpg,63,200,568,405,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_aoE.jpg,56,95,597,343,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_AYB.jpg,18,86,619,388,1
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_cji.jpg,73,154,604,429,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_CUI.jpg,20,69,618,400,1
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_fbh.jpg,73,198,596,443,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_FOJ.jpg,49,175,563,443,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_FrO.jpg,55,151,590,394,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_Gbd.jpg,76,165,586,421,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_geS.jpg,49,167,603,430,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_gGv.jpg,15,125,626,352,1
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_ibm.jpg,54,142,604,420,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_iNn.jpg,72,154,554,427,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_ixd.jpg,24,22,593,451,1
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_jLj.jpg,101,67,534,454,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_LuU.jpg,139,186,522,446,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_MMb.jpg,66,176,608,429,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_MOS.jpg,63,167,596,418,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_Mwl.jpg,73,186,601,431,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_nWF.jpg,73,219,577,441,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_NZd.jpg,52,219,567,423,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_oiQ.jpg,85,149,566,410,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_oNV.jpg,75,26,570,444,1
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_pso.jpg,52,232,496,443,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_rTj.jpg,72,146,566,397,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_sUB.jpg,25,94,612,384,1
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_SXu.jpg,74,199,553,443,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_wJc.jpg,101,162,523,438,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_wzM.jpg,60,180,600,425,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_XRE.jpg,54,194,595,431,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_XXG.jpg,60,185,599,410,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_Yux.jpg,80,132,559,422,0
Acura_MDX_2014_42_18_290_35_6_77_67_193_20_FWD_7_4_SUV_zxH.jpg,64,192,573,431,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_bas.jpg,65,153,562,367,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_Dbz.jpg,58,96,572,405,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_DTG.jpg,130,109,539,383,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_HJR.jpg,96,67,478,401,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_JIL.jpg,76,136,548,348,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_jLU.jpg,83,149,553,382,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_MEq.jpg,74,103,511,395,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_mqb.jpg,112,31,532,446,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_oli.jpg,147,130,475,427,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_sUx.jpg,86,110,523,368,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_wbA.jpg,122,36,518,389,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_wTN.jpg,107,37,568,394,0
Acura_MDX_2016_43_18_290_35_6_77_67_193_19_FWD_7_4_SUV_ytK.jpg,80,81,540,391,0
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_CgX.jpg,55,27,571,442,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_iDS.jpg,37,18,604,444,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_IGo.jpg,40,76,576,385,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_Jss.jpg,43,26,580,452,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_PqY.jpg,23,84,617,382,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_qkJ.jpg,13,127,618,346,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_VGP.jpg,99,155,489,407,0
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_vkT.jpg,17,87,621,384,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_Vnw.jpg,15,125,615,346,1
Acura_MDX_2017_44_18_290_35_6_77_67_196_19_FWD_7_4_SUV_yPL.jpg,40,13,605,439,0
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_ASB.jpg,19,83,620,383,1
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_BHz.jpg,33,150,572,416,0
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_CKF.jpg,131,106,512,456,0
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_dDp.jpg,103,178,540,408,0
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_hyX.jpg,112,173,553,395,0
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_SVB.jpg,70,172,554,401,0
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_VUv.jpg,57,25,580,448,1
Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_wHQ.jpg,115,54,562,427,0
Acura_MDX_2020_56_20_290_35_6_77_67_196_20_FWD_6_4_SUV_JaN.jpg,110,130,514,367,0
Acura_MDX_2020_56_20_290_35_6_77_67_196_20_FWD_6_4_SUV_LPC.jpg,63,153,578,432,0
Acura_MDX_2020_56_20_290_35_6_77_67_196_20_FWD_6_4_SUV_oNR.jpg,129,79,501,455,0
Acura_MDX_2020_56_20_290_35_6_77_67_196_20_FWD_6_4_SUV_syj.jpg,99,167,554,381,0
Acura_MDX_2020_56_20_290_35_6_77_67_196_20_FWD_6_4_SUV_WTV.jpg,68,192,586,426,0
Acura_NSX_2001_84_16_250_30_6_71_46_174_17_RWD_2_2_2dr_FRI.jpg,25,83,619,404,0
Acura_NSX_2001_84_16_250_30_6_71_46_174_17_RWD_2_2_2dr_Ywe.jpg,57,128,586,343,1
Acura_NSX_2003_89_17_250_30_6_71_46_174_17_RWD_2_2_2dr_BGc.jpg,32,88,614,430,0
Acura_NSX_2003_89_17_250_30_6_71_46_174_17_RWD_2_2_2dr_eGk.jpg,20,155,616,318,1
Acura_NSX_2003_89_17_250_30_6_71_46_174_17_RWD_2_2_2dr_Fes.jpg,17,173,616,350,1
Acura_NSX_2003_89_17_250_30_6_71_46_174_17_RWD_2_2_2dr_NQY.jpg,17,130,608,363,1
Acura_NSX_2004_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_EnK.jpg,17,32,625,454,0
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_BqG.jpg,18,136,618,334,1
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_cLl.jpg,29,153,560,427,0
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_GaW.jpg,43,137,603,376,0
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_Iwf.jpg,24,184,599,417,0
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_oxj.jpg,43,219,593,416,0
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_oZL.jpg,15,77,627,388,1
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_WBD.jpg,54,89,600,412,0
Acura_NSX_2005_89_17_250_30_6_71_46_174_17_RWD_2_2_Convertible_zCk.jpg,41,218,592,417,0
Acura_NSX_2016_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_ikt.jpg,15,121,538,318,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_bll.jpg,23,179,581,391,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_eKg.jpg,62,184,584,409,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_FDY.jpg,61,151,590,405,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_kUk.jpg,52,163,562,349,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_nIY.jpg,60,203,594,413,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_NKy.jpg,97,126,528,348,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_NUB.jpg,112,157,514,396,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_NZe.jpg,89,200,552,421,0
Acura_NSX_2017_156_19_570_35_6_87_47_176_21_AWD_2_2_2dr_Rlu.jpg,120,160,502,409,0
Acura_NSX_2019_157_19_570_35_6_76_47_176_21_AWD_2_2_2dr_WfG.jpg,15,104,620,351,1
Acura_NSX_2020_157_19_570_35_6_76_47_176_21_AWD_2_2_2dr_asF.jpg,72,204,588,401,0
Acura_NSX_2020_157_19_570_35_6_76_47_176_21_AWD_2_2_2dr_iYb.jpg,16,142,617,324,1
Acura_NSX_2020_157_19_570_35_6_76_47_176_21_AWD_2_2_2dr_Lra.jpg,69,208,587,422,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_bLj.jpg,16,122,621,364,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_CaN.jpg,13,133,618,366,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_CWp.jpg,25,88,623,411,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_eqB.jpg,135,95,498,460,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_eSb.jpg,69,111,554,426,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_Gcy.jpg,134,77,536,431,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_jYb.jpg,21,82,615,400,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_MDq.jpg,64,182,553,440,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_nAM.jpg,48,97,610,420,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_nFJ.jpg,26,99,610,409,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_Nfp.jpg,76,45,558,458,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_PuW.jpg,105,49,523,437,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_QUn.jpg,13,73,622,401,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_QWy.jpg,72,189,590,408,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_Rfe.jpg,128,89,541,458,0
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_RMX.jpg,39,115,613,402,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_SKt.jpg,60,38,586,454,1
Acura_RDX_2011_34_18_240_23_4_73_65_180_17_AWD_5_4_SUV_tCx.jpg,26,202,586,421,0
Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_eAc.jpg,16,127,619,370,1
Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_HfB.jpg,102,61,544,444,1
Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_lEQ.jpg,130,89,541,454,0
Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_rUx.jpg,77,143,591,425,0
Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_Tzr.jpg,136,96,501,458,0
Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_zzh.jpg,79,152,578,401,0
Acura_RDX_2013_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_IAE.jpg,17,69,616,396,1
Acura_RDX_2013_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_wNv.jpg,23,71,619,394,1
Acura_RDX_2013_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_XZy.jpg,18,129,610,348,1
Acura_RDX_2014_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_JFa.jpg,65,198,564,410,0
Acura_RDX_2014_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_Ojj.jpg,51,203,556,409,0
Acura_RDX_2014_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_Per.jpg,77,177,535,416,0
Acura_RDX_2014_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_Qko.jpg,93,165,536,417,0
Acura_RDX_2014_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_SDf.jpg,69,200,552,403,0
Acura_RDX_2016_36_18_270_35_6_73_65_184_19_AWD_5_4_SUV_nvw.jpg,108,118,523,373,0
Acura_RDX_2016_36_18_270_35_6_73_65_184_19_AWD_5_4_SUV_tUn.jpg,16,120,608,344,1
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_euz.jpg,140,157,574,406,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_fOl.jpg,40,144,534,399,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_Owa.jpg,119,182,587,431,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_QdU.jpg,57,141,588,353,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_rGV.jpg,83,209,556,441,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_Rzn.jpg,17,95,608,377,1
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_slY.jpg,117,138,493,412,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_Taw.jpg,172,190,581,421,0
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_ugJ.jpg,13,69,627,400,1
Acura_RDX_2019_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_yiw.jpg,74,222,565,435,0
Acura_RDX_2020_39_19_270_20_4_74_65_186_21_AWD_5_4_SUV_gyo.jpg,61,185,559,408,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_aaG.jpg,15,82,617,378,1
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_Afv.jpg,14,93,624,364,1
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_axr.jpg,109,205,564,408,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_ayH.jpg,48,150,591,385,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_cFS.jpg,76,220,558,425,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_DSK.jpg,106,181,551,413,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_iWh.jpg,67,205,589,408,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_JCO.jpg,67,226,583,405,0
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_jEU.jpg,21,37,609,449,1
Acura_RLX_2014_48_18_310_35_6_74_57_196_20_FWD_5_4_4dr_KCo.jpg,15,139,626,328,1
